id,user/login,body,submitted_at,pr_number
3196222934,CarolineConcatto,,2025-09-08T13:29:24Z,156892
3197067919,Lukacma,,2025-09-08T15:33:04Z,156892
3197081376,Lukacma,,2025-09-08T16:04:45Z,156892
3197864051,davemgreen,"This looks like a nice improvement. RegBankSelect needs some improvement but this looks in line with what I would expect. I have been looking into it a bit recently, to see if we can come up with a better algorithm for it (maybe using mincuts). That will take some time though.

There is quite a bit in this one patch and with all the variants it can be difficult to follow, it might be easier to review if it was split up a little. ",2025-09-08T19:38:20Z,156892
3201886825,Lukacma,,2025-09-09T14:22:20Z,156892
3186839724,rampitec,,2025-09-04T19:22:54Z,156890
3185434956,sdesmalen-arm,,2025-09-04T13:51:03Z,156881
3185526786,paulwalker-arm,,2025-09-04T14:07:55Z,156881
3185448646,MacDue,LGTM,2025-09-04T13:53:40Z,156884
3204956881,lukel97,,2025-09-10T08:04:07Z,156875
3205239119,fhahn,"LGTM, thanks for clarifying the current behavior! ",2025-09-10T09:15:44Z,156875
3185553526,sdesmalen-arm,Is there still any test remaining that covers streaming-compatible -> non-streaming without `+sme`?,2025-09-04T14:13:00Z,156878
3185734102,sdesmalen-arm,,2025-09-04T14:51:49Z,156878
3185262784,RKSimon,LGTM,2025-09-04T13:21:25Z,156880
3187651624,KanRobert,,2025-09-05T01:04:49Z,156880
3202010273,rnk,,2025-09-09T14:53:27Z,156880
3202450561,rnk,,2025-09-09T16:45:42Z,156880
3203632614,arsenm,,2025-09-09T22:51:31Z,156880
3203642596,arsenm,,2025-09-09T22:56:56Z,156880
3203695560,rnk,Looks good assuming the tests are green,2025-09-09T23:08:29Z,156880
3187906661,benshi001,,2025-09-05T03:52:58Z,156876
3188451075,s-barannikov,,2025-09-05T08:21:57Z,156876
3188713356,benshi001,,2025-09-05T09:53:47Z,156876
3188771914,s-barannikov,,2025-09-05T10:13:16Z,156876
3188780481,benshi001,LGTM,2025-09-05T10:16:06Z,156876
3185733541,EugeneZelenko,,2025-09-04T14:52:15Z,156873
3186177657,localspook,,2025-09-04T16:41:23Z,156873
3190369782,vbvictor,LGTM,2025-09-05T18:15:56Z,156873
3185491356,cdevadas,The contents of the test files are huge and I'm unable to view the changes in the testcase llvm/test/CodeGen/AMDGPU/a-v-flat-atomicrmw.ll. There is a suggestion to use a local Git Client to view the changes. Do others see a similar recommendation?,2025-09-04T14:09:19Z,156874
3185549847,arsenm,,2025-09-04T14:12:14Z,156874
3186593336,rampitec,The files better be named like flat-atomicrmw-a-v.ll etc. So they do not popup at the top of the directory sort order but close to other flat/global stuff.,2025-09-04T18:22:55Z,156874
3187509079,rampitec,,2025-09-04T23:05:10Z,156874
3185001337,jhuber6,,2025-09-04T12:30:07Z,156872
3188705864,benshi001,,2025-09-05T09:56:01Z,156862
3188773828,s-barannikov,,2025-09-05T10:13:49Z,156862
3188770241,benshi001,LGTM,2025-09-05T10:28:32Z,156862
3185103353,DeinAlptraum,"Re: Python bindings (`clang/bindings/python/clang/cindex.py`)
We `from __future__ import annotations` at the start of `cindex.py` which lets us use the PEP 585 features (among others) even in Pyhon 3.8.
We have a CI job that runs the libclang-python tests against 3.8 and 3.13, see here:
https://github.com/llvm/llvm-project/actions/workflows/libclang-python-tests.yml
which has always been green with those annotations.

I have also tested this locally, and I can successfully run both the cindex tests and the mypy type checker on it with Python 3.8. (removing the future import produces the problems your PR would have resolved)

Besides, I see no reference to the libclang python tests in the build log you've linked.
I'd thus like to ask you to remove the changes to `cindex.py` from this PR.

Sidenote regarding the other files (which I'm not maintainer for, so cannot say much about them): consider doing the same thing there, to similarly import from future, instead of changing all generic collection types.",2025-09-04T12:51:01Z,156868
3185211346,boomanaiden154,"If you have bots for this, please address specific failures rather than grepping through the entire monorepo for these constructs. A bunch of the files you have hit here (like the ones related to CI) will never be run as part of an LLVM build and are always run with python 3.10+ and thus don't need to be fixed.",2025-09-04T13:11:27Z,156868
3185292666,boomanaiden154,LGTM. Please wait for one of the LLDB reviewers to stamp before merging.,2025-09-04T13:26:37Z,156868
3189961303,JDevlieghere,LGTM,2025-09-05T16:08:13Z,156868
3184924779,arsenm,,2025-09-04T12:14:50Z,156865
3185028323,woruyu,,2025-09-04T12:35:34Z,156865
3197114061,topperc,,2025-09-08T15:47:02Z,156865
3201133960,woruyu,,2025-09-09T11:56:14Z,156865
3202278306,topperc,,2025-09-09T15:54:35Z,156865
3204166197,woruyu,,2025-09-10T02:50:40Z,156865
3206968966,topperc,LGTM,2025-09-10T16:43:25Z,156865
3207007983,topperc,,2025-09-10T16:55:00Z,156865
3207036563,topperc,,2025-09-10T17:01:58Z,156865
3207036830,topperc,LGTM,2025-09-10T17:02:02Z,156865
3208362755,woruyu,,2025-09-11T01:31:43Z,156865
3187660375,shafik,"I am a surprised there are not changed tests nor additional test given the problem description. It would seem we are avoiding output in a specific format. 

We should have a test in which the output would differ w/o this change.",2025-09-05T01:06:33Z,156858
3184755101,arsenm,,2025-09-04T11:37:51Z,156860
3185570941,shiltian,,2025-09-04T14:16:28Z,156860
3185698912,arsenm,,2025-09-04T14:43:08Z,156860
3186623023,rampitec,,2025-09-04T18:29:53Z,156860
3185537245,durga4github,,2025-09-04T14:09:49Z,156857
3186979424,justinfargnoli,,2025-09-04T19:54:48Z,156857
3187141109,Artem-B,This should help with #156096 ,2025-09-04T20:29:25Z,156857
3198721838,nWEIdia,,2025-09-09T01:41:46Z,156857
3202636437,Artem-B,,2025-09-09T17:40:20Z,156857
3204601161,rajatbajpai,,2025-09-10T06:28:44Z,156857
3212525207,Artem-B,,2025-09-11T15:58:15Z,156857
3187893728,benshi001,LGTM,2025-09-05T03:38:57Z,156852
3187913032,benshi001,,2025-09-05T04:00:34Z,156852
3186326301,dpaoliello,"LGTM - `thread::join` clears the handle after calling this, so we are definitely leaking at the moment:
https://github.com/llvm/llvm-project/blob/8bdaa12b7ca4450d0f29b93646f1be27c0d717bd/llvm/include/llvm/Support/thread.h#L144-L147",2025-09-04T17:22:20Z,156854
3186583981,aganea,"LGTM, just a nit.",2025-09-04T18:25:50Z,156854
3195832434,lmielick,,2025-09-08T09:58:10Z,156854
3196044641,aganea,,2025-09-08T11:08:18Z,156854
3196106618,tru,,2025-09-08T11:27:18Z,156854
3184726731,RKSimon,LGTM - cheers,2025-09-04T11:30:12Z,156847
3185146954,alexey-bataev,,2025-09-04T12:59:35Z,156835
3208376835,alexey-bataev,,2025-09-11T01:39:27Z,156835
3184384967,MacDue,,2025-09-04T10:00:38Z,156834
3185477414,egebeysel,,2025-09-04T13:59:22Z,156834
3185287750,RKSimon,LGTM - cheers,2025-09-04T13:25:53Z,156833
3184137947,jmorse,LGTM,2025-09-04T09:00:25Z,156832
3185390032,RKSimon,,2025-09-04T13:45:30Z,156831
3187877824,woruyu,,2025-09-05T03:22:16Z,156831
3187878144,woruyu,,2025-09-05T03:22:35Z,156831
3187878238,woruyu,,2025-09-05T03:22:41Z,156831
3188432802,RKSimon,LGTM - cheers,2025-09-05T08:15:30Z,156831
3188493391,davemgreen,,2025-09-05T08:37:13Z,156831
3184785168,RKSimon,"None of the avx512vlfp16intrin.h `_set_` intrinsics have been converted to constexpr yet so that is fine - I'll raise a separate bug about them - #156866

The other avx512f `_setr_` and `_setr4_` intrinsics do need converting to (constexpr) functions - if you are willing to do so in this patch that would be great.",2025-09-04T11:45:20Z,156819
3185214062,RKSimon,LGTM - cheers,2025-09-04T13:12:00Z,156819
3189218673,ldionne,LGTM but CI is broken (edit: it doesn't seem related to this patch),2025-09-05T12:42:10Z,156824
3185379102,makslevental,,2025-09-04T13:41:01Z,156818
3186099285,makslevental,,2025-09-04T16:17:05Z,156818
3186117204,PragmaTwice,,2025-09-04T16:21:37Z,156818
3186122637,makslevental,,2025-09-04T16:23:31Z,156818
3186136722,makslevental,,2025-09-04T16:27:49Z,156818
3186200116,PragmaTwice,,2025-09-04T16:49:10Z,156818
3186264311,makslevental,,2025-09-04T17:08:21Z,156818
3186318516,makslevental,Cool this is a nice improvement (also surprising we never ran into issues with the previous implementation...).,2025-09-04T17:20:33Z,156818
3184128565,phoebewang,,2025-09-04T08:57:39Z,156817
3198799990,phoebewang,,2025-09-09T02:15:03Z,156817
3198810342,arsenm,,2025-09-09T02:22:46Z,156817
3198869864,phoebewang,,2025-09-09T03:04:49Z,156817
3198899074,arsenm,,2025-09-09T03:23:04Z,156817
3198938163,phoebewang,LGTM.,2025-09-09T03:31:33Z,156817
3186666563,cachemeifyoucan,,2025-09-04T18:39:17Z,156815
3183957362,arsenm,,2025-09-04T08:06:50Z,156812
3185581857,kuhar,"Is this really a simplification? This is a macro, so I'm not sure what the benefit is. Is it for better IDE/lsp support?",2025-09-04T14:18:26Z,156812
3186113295,kuhar,,2025-09-04T16:20:28Z,156812
3183663589,arsenm,,2025-09-04T06:34:08Z,156813
3183665155,arsenm,,2025-09-04T06:34:40Z,156814
3184087538,tgymnich,,2025-09-04T08:45:46Z,156810
3185586106,kuhar,,2025-09-04T14:58:12Z,156810
3185761760,kuhar,,2025-09-04T14:58:25Z,156810
3186103045,kazutakahirata,,2025-09-04T16:18:01Z,156810
3183758722,arsenm,,2025-09-04T07:07:44Z,156811
3185575345,kuhar,,2025-09-04T14:17:19Z,156811
3183692632,phoebewang,LGTM.,2025-09-04T06:45:23Z,156808
3183571426,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR adds comprehensive documentation for the NVVM dialect in MLIR, including a detailed description of its purpose, scope, capabilities, and position in the lowering pipeline. It also fixes minor whitespace issues in existing documentation.

- Adds detailed summary and description fields to the NVVM_Dialect definition
- Documents the dialect's role as MLIR's NVIDIA-specific backend dialect for GPU programming
- Fixes indentation issues in two existing operation descriptions



",2025-09-04T06:05:38Z,156807
3184766600,joker-eph,"LG overall, but I wonder if @fabianmcg has thoughts on this as well?",2025-09-04T15:21:36Z,156807
3186059682,fabianmcg,,2025-09-04T16:06:24Z,156807
3186126065,grypp,,2025-09-04T16:24:31Z,156807
3186129725,fabianmcg,,2025-09-04T16:25:42Z,156807
3186135007,grypp,,2025-09-04T16:27:15Z,156807
3186141412,grypp,,2025-09-04T16:29:19Z,156807
3186144353,fabianmcg,,2025-09-04T16:30:13Z,156807
3186371200,durga4github,,2025-09-04T17:34:13Z,156807
3186378842,durga4github,,2025-09-04T17:36:13Z,156807
3186387770,durga4github,,2025-09-04T17:37:41Z,156807
3186396286,durga4github,LGTM with a few minor suggestions.,2025-09-04T17:38:54Z,156807
3186800024,Wolfram70,,2025-09-04T19:12:40Z,156807
3186881056,clementval,,2025-09-04T19:33:08Z,156807
3187916026,schwarzschild-radius,,2025-09-05T04:02:36Z,156807
3183893315,nikic,,2025-09-04T07:49:04Z,156800
3184054604,david-arm,,2025-09-04T08:36:12Z,156802
3186208075,topperc,,2025-09-04T16:52:03Z,156802
3186271899,aeubanks,,2025-09-04T17:09:56Z,156802
3187885025,MaskRay,Added llvm/test/CodeGen/AArch64/print-pipeline-passes.ll . CodeGen/AArch64 doesn't test this option before.,2025-09-05T03:29:29Z,156802
3187955163,arsenm,,2025-09-05T04:38:16Z,156802
3188042908,MaskRay,,2025-09-05T05:24:30Z,156802
3188099063,davemgreen,Thanks for adding the test. LGTM.,2025-09-05T06:01:12Z,156802
3188449887,david-arm,,2025-09-05T08:21:32Z,156802
3188605680,david-arm,,2025-09-05T09:15:14Z,156802
3189476674,david-arm,,2025-09-05T13:54:21Z,156802
3184839197,walter-erquinigo,,2025-09-04T12:04:13Z,156803
3186336301,ashgti,,2025-09-04T17:31:57Z,156803
3187517415,ashgti,,2025-09-04T23:12:10Z,156803
3190374494,jeffreytan81,,2025-09-05T18:17:56Z,156803
3190383982,jeffreytan81,For the comment I left.,2025-09-05T18:21:23Z,156803
3190998198,royitaqi,,2025-09-05T22:55:08Z,156803
3191192867,jeffreytan81,,2025-09-06T00:44:05Z,156803
3191194980,jeffreytan81,,2025-09-06T00:48:13Z,156803
3192807519,royitaqi,,2025-09-06T13:56:28Z,156803
3197266722,jeffreytan81,,2025-09-08T16:26:32Z,156803
3197270046,jeffreytan81,,2025-09-08T16:27:21Z,156803
3201858739,walter-erquinigo,"add the documentation and i'll approve this :)
I also requested a minor change",2025-09-09T14:16:03Z,156803
3202491110,royitaqi,,2025-09-09T16:59:16Z,156803
3206463936,walter-erquinigo,,2025-09-10T14:30:01Z,156803
3206469411,walter-erquinigo,awesome documentation!,2025-09-10T14:31:22Z,156803
3206659326,JDevlieghere,LGTM,2025-09-10T15:16:54Z,156803
3183369056,copilot-pull-request-reviewer[bot],"## Pull Request Overview

This PR optimizes G_FSHR legalization in AMDGPU GlobalISel by avoiding unnecessary scalarization for V2S16 types on subtargets that don't support packed instructions. Instead of performing pack/unpack operations that cause instruction bloat, the code now directly scalarizes G_FSHR operations on older subtargets while maintaining the existing behavior for subtargets with VOP3P support.

Key changes:
- Conditionally handle G_FSHR based on VOP3P instruction availability
- Simplify code generation for older subtargets without V2S16 support

### Reviewed Changes

Copilot reviewed 3 out of 3 changed files in this pull request and generated 1 comment.

| File | Description |
| ---- | ----------- |
| llvm/lib/Target/AMDGPU/AMDGPULegalizerInfo.cpp | Modified G_FSHR legalization to check for VOP3P support before attempting V2S16 operations |
| llvm/test/CodeGen/AMDGPU/GlobalISel/fshr.ll | Updated test expectations showing optimized instruction sequences |
| llvm/test/CodeGen/AMDGPU/GlobalISel/legalize-fshr.mir | Updated MIR test expectations reflecting simplified legalization |



",2025-09-04T04:24:49Z,156796
3185021394,arsenm,,2025-09-04T12:34:11Z,156796
3185022157,arsenm,,2025-09-04T12:34:21Z,156796
3187499056,arsenm,,2025-09-04T22:59:23Z,156796
3185239951,RKSimon,LGTM - cheers,2025-09-04T13:16:54Z,156794
3183185518,ChuanqiXu9,,2025-09-04T02:19:12Z,156788
3183777383,frasercrmck,LGTM. I don't like `set` repetition in `if`/`else` either. Not least because it's worse for downstreams.,2025-09-04T07:11:45Z,156789
3183392052,arsenm,"I kind of would expect ""LateLoopOptimizations"" to not be called in the -O0 pipeline setup, rather than every target needing to make all of these optional points no-ops ",2025-09-04T04:41:22Z,156798
3183740476,wangpc-pp,,2025-09-04T07:01:46Z,156798
3186093191,mshockwave,LGTM,2025-09-04T16:15:47Z,156798
3183735345,philnik777,Thanks!,2025-09-04T07:00:10Z,156785
3183410138,fmayer,,2025-09-04T04:52:20Z,156784
3183548413,vitalybuka,"If it's with LLVM_OPTIMIZED_TABLEGEN only, then LGTM

We still want to be able to sanitize TABLEGEN as well",2025-09-04T05:54:26Z,156784
3186692172,teresajohnson,,2025-09-04T18:45:50Z,156783
3184018549,jeanPerier,"LGTM, thanks.

I am thinking we should have a document to describe the FIR pipeline order and list the constraints so that we do not forget about them (not asking you to create it here).",2025-09-04T08:25:27Z,156780
3185136606,tblah,LGTM too,2025-09-04T12:57:32Z,156780
3184830765,dtcxzyw,,2025-09-04T12:00:32Z,156779
3184898628,RKSimon,,2025-09-04T12:10:01Z,156779
3196066560,mikaelholmen,,2025-09-08T11:15:32Z,156779
3196142474,RKSimon,,2025-09-08T11:39:22Z,156779
3183219003,arsenm,,2025-09-04T02:47:05Z,156778
3183793268,frasercrmck,"Nice find, thanks.

It might mean it's harder to move away from using LLVM tools (like `llvm-link`) and towards something more like the other runtimes libraries do (using clang), though. I don't know if that's on the roadmap or not.",2025-09-04T07:16:37Z,156778
3182943206,zhyty,Thanks for reverting! @zw3917 and I will have to revisit the test to try to catch the possible race condition.,2025-09-04T00:18:10Z,156777
3184580847,DavidSpickett,"llvm.org having issues at the moment so I can't read the guidance but sure why not, if that's the format it wants.

Wonder about multiple sentence messages though.",2025-09-04T10:57:08Z,156774
3186046534,JDevlieghere,,2025-09-04T16:03:11Z,156774
3187541822,medismailben,LGTM!,2025-09-04T23:33:17Z,156774
3182894881,medismailben,Awesome! LGTM!,2025-09-03T23:34:45Z,156771
3183763976,xlauko,lgtm,2025-09-04T07:08:59Z,156770
3184123703,mmha,,2025-09-04T08:56:17Z,156770
3182716498,shiltian,,2025-09-03T22:26:14Z,156765
3182813211,s-barannikov,,2025-09-03T22:55:20Z,156769
3182850254,topperc,,2025-09-03T23:13:05Z,156769
3182847686,preames,,2025-09-03T23:21:04Z,156769
3182884836,topperc,,2025-09-03T23:25:50Z,156769
3182888607,topperc,,2025-09-03T23:28:55Z,156769
3182909042,preames,,2025-09-03T23:47:27Z,156769
3182914911,topperc,,2025-09-03T23:52:57Z,156769
3182933480,topperc,,2025-09-04T00:09:22Z,156769
3183442408,pfusik,LGTM,2025-09-04T05:04:34Z,156769
3183932427,akroviakov,"Basically, we say that llvm dialect's `nontemporal` and `volatile` are not enough to cover our load/store caching options, so at `***-to-xevm` we have inject a custom attribute (which is the same as we have for xevm block ops) to llvm's load/store? Looks fine to me.",2025-09-04T08:09:56Z,156768
3190027641,silee2,,2025-09-05T16:33:20Z,156768
3190028173,silee2,,2025-09-05T16:33:32Z,156768
3190036382,silee2,,2025-09-05T16:36:18Z,156768
3190063385,akroviakov,,2025-09-05T16:40:35Z,156768
3197709359,Jianhui-Li,LGTM,2025-09-08T18:41:07Z,156768
3189958136,JDevlieghere,"Pavel may be OOO. His opinion should take precedence over mine, but in his absence this LGTM. ",2025-09-05T16:07:09Z,156764
3182603724,charithaintc,sorry about the delay. ,2025-09-03T21:37:35Z,156761
3182669084,alanzhao1,,2025-09-03T22:06:19Z,156763
3182777835,EugeneZelenko,,2025-09-03T22:43:44Z,156763
3182890301,EugeneZelenko,,2025-09-03T23:30:54Z,156763
3182914201,brenfwd,,2025-09-03T23:52:18Z,156763
3183744653,carlosgalvezp,,2025-09-04T07:03:15Z,156763
3183748197,carlosgalvezp,,2025-09-04T07:04:37Z,156763
3185229443,HerrCai0907,,2025-09-04T13:14:55Z,156763
3185238164,HerrCai0907,,2025-09-04T13:17:04Z,156763
3190272300,brenfwd,,2025-09-05T17:34:46Z,156763
3190272680,brenfwd,,2025-09-05T17:34:56Z,156763
3190272914,brenfwd,,2025-09-05T17:35:02Z,156763
3190283464,EugeneZelenko,,2025-09-05T17:39:54Z,156763
3190304225,vbvictor,,2025-09-05T18:01:22Z,156763
3190730025,brenfwd,,2025-09-05T20:37:48Z,156763
3190734282,brenfwd,,2025-09-05T20:39:54Z,156763
3190754259,brenfwd,,2025-09-05T20:48:54Z,156763
3190758260,brenfwd,,2025-09-05T20:50:56Z,156763
3190758697,brenfwd,,2025-09-05T20:51:08Z,156763
3190758888,brenfwd,,2025-09-05T20:51:15Z,156763
3191937059,vbvictor,,2025-09-06T09:24:52Z,156763
3191938087,vbvictor,,2025-09-06T09:25:40Z,156763
3191941038,vbvictor,,2025-09-06T09:28:46Z,156763
3191944765,vbvictor,,2025-09-06T09:32:10Z,156763
3202536477,brenfwd,,2025-09-09T17:11:57Z,156763
3202593614,EugeneZelenko,,2025-09-09T17:27:11Z,156763
3202801185,vbvictor,"LGTM, minus open question with `portability`, but it doesn't block for me",2025-09-09T18:34:37Z,156763
3203205620,brenfwd,,2025-09-09T20:36:16Z,156763
3182664502,s-barannikov,,2025-09-03T22:03:50Z,156759
3182665793,s-barannikov,,2025-09-03T22:04:41Z,156759
3182770765,jurahul,,2025-09-03T22:40:44Z,156759
