number,state,title,user/login,body,created_at,updated_at,closed_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files
157341,closed,[CodeGen] Make TargetRegisterInfo destructor public (NFC),s-barannikov,"All in-tree targets store target-specific TRI in target-specific Subtarget/InstrInfo class by value, but some downstream targets may prefer to store it as `std::unique_ptr<const TargetRegisterInfo>` (to avoid inclusion of MyTargetRegisterInfo.h in MySubtarget.h).

Making the destructor public makes this possible, and also follows general C++ guidelines (the destructor should be either public virtual or protected non-virtual).

All other related classes already have their destructors public.",2025-09-07T13:43:02Z,2025-09-07T16:21:33Z,2025-09-07T15:57:39Z,2025-09-07T15:57:38Z,True,1,0,1,2,1,1
157336,closed,CodeGen: Make TargetInstrInfo constructor protected,arsenm,"There's no use for the standalone base class TargetRegisterInfo
and TargetSubtargetInfo already do this.",2025-09-07T11:41:02Z,2025-09-07T16:52:50Z,2025-09-07T15:26:53Z,2025-09-07T15:26:53Z,True,4,0,1,9,2,2
157342,closed,[AArch64] Use DAG.getNegative instead of getNegatedInteger (NFC),AZero13,,2025-09-07T14:23:17Z,2025-09-07T17:35:32Z,2025-09-07T16:41:19Z,2025-09-07T16:41:19Z,True,1,0,1,5,11,1
157337,closed,CodeGen: Pass SubtargetInfo to TargetGenInstrInfo constructors,arsenm,"This will make it possible for tablegen to make subtarget
dependent decisions without adding new arguments to every
target.",2025-09-07T11:42:31Z,2025-09-08T03:12:21Z,2025-09-08T03:12:20Z,2025-09-08T03:12:20Z,True,9,5,6,113,86,52
157329,closed,[clang][bytecode][NFC] Remove some unnecessary if statements,tbaederr,We already checked that `IsStatic` is true above.,2025-09-07T07:32:14Z,2025-09-07T16:55:48Z,2025-09-07T16:55:48Z,2025-09-07T16:55:48Z,True,1,0,1,4,12,1
157325,closed,[ADT] Simplify StringSet::contains (NFC),kazutakahirata,"We can use Base::contains.
",2025-09-07T06:59:29Z,2025-09-07T17:45:03Z,2025-09-07T17:39:46Z,2025-09-07T17:39:46Z,True,1,0,1,1,1,1
157324,closed,[ADT] Refactor DenseSet::insert (NFC),kazutakahirata,"DenseMap::try_emplace can default-construct DenseSetEmptyKey, so we
don't need to pass Empty on our own.
",2025-09-07T06:59:14Z,2025-09-07T17:44:59Z,2025-09-07T17:39:39Z,2025-09-07T17:39:39Z,True,1,0,1,2,4,1
157326,closed,"[Support] Refactor IsResizableBase with ""constexpr if"" (NFC)",kazutakahirata,"We have two implementations of IsResizableBase that are selected with
a boolean template parameter.  This patch consolidates them into one
with ""constexpr if"".  The ""constexpr if"" condition uses
llvm::is_detected to check the availability of resize().
",2025-09-07T07:00:18Z,2025-09-07T17:45:06Z,2025-09-07T17:39:54Z,2025-09-07T17:39:54Z,True,1,0,1,12,22,1
157328,closed,[clang][bytcode][NFC] Use UnsignedOrNone for global ids,tbaederr,,2025-09-07T07:30:58Z,2025-09-08T06:56:46Z,2025-09-08T06:56:46Z,2025-09-08T06:56:46Z,True,1,0,1,28,28,4
157323,closed,[VPlan] Don't build recipes for unconditional switches,lukel97,"In #157322 we crash because we try to infer a type for a VPReplicate switch recipe.

My understanding was that these switches should be removed by VPlanPredicator, but this switch survived through it because it was unconditional, i.e. had no cases other than the default case.

This fixes #157322 by not emitting any recipes for unconditional switches to begin with, similar to how we treat unconditional branches.
",2025-09-07T06:27:41Z,2025-09-08T09:01:43Z,2025-09-08T09:01:43Z,2025-09-08T09:01:43Z,True,2,7,4,99,0,2
157317,closed,"Revert ""[compiler-rt][sanitizer-common] adding C23 memset_explicit interception.""",thurstond,"Reverts llvm/llvm-project#154428 due to buildbot breakages (e.g., https://lab.llvm.org/buildbot/#/builders/51/builds/22984)",2025-09-06T21:47:14Z,2025-09-06T21:57:47Z,2025-09-06T21:57:45Z,2025-09-06T21:57:45Z,True,1,0,1,1,27,3
157321,closed,MC: Add Triple overloads for more MC constructors,arsenm,"Avoids more Triple->string->Triple round trip. This
is a continuation of f137c3d592e96330e450a8fd63ef7e8877fc1908",2025-09-07T03:13:52Z,2025-09-08T05:07:35Z,2025-09-08T03:41:22Z,2025-09-08T03:41:22Z,True,4,0,2,326,269,50
157313,closed,[llvm] Proofread ExceptionHandling.rst,kazutakahirata,,2025-09-06T20:46:55Z,2025-09-07T00:14:06Z,2025-09-07T00:11:32Z,2025-09-07T00:11:32Z,True,0,0,1,18,18,1
157312,closed,[Support] Remove an unnecessary cast (NFC),kazutakahirata,"dli_fname is of type const char *.
",2025-09-06T20:46:38Z,2025-09-08T09:59:46Z,2025-09-07T00:11:24Z,2025-09-07T00:11:24Z,True,2,0,1,1,2,1
157309,closed,"[ADT] Use ""constexpr if"" in get_hashable_data (NFC)",kazutakahirata,"This patch combines two implementations of get_hashable_data into one
with ""constexpr if"".  I'm retaining the original return type of the
second variant, size_t, with static_cast<size_t>.  Moving away from
template metaprogramming should improve readability.
",2025-09-06T20:45:22Z,2025-09-07T17:44:53Z,2025-09-07T17:39:23Z,2025-09-07T17:39:23Z,True,1,0,1,10,14,1
157311,closed,[Support] Simplify Object::operator== (NFC),kazutakahirata,"This patch simplifies Object::operator== with DenseMap::operator==.
",2025-09-06T20:46:22Z,2025-09-07T17:46:48Z,2025-09-07T17:46:02Z,2025-09-07T17:46:02Z,True,1,2,1,3,10,2
157310,closed,[ADT] Clean up fwd_or_bidi_tag with std::conditional_t (NFC),kazutakahirata,"fwd_or_bidi_tag selects one of two implementations of
fwd_or_bidi_tag_impl depending on the condition.  We can replace it
with std::conditional_t, eliminating the need for helper structs
fwd_or_bidi_tag_impl.

This patch also converts the fwd_or_bidi_tag struct into an alias
template, making ""using filter_iterator"" a little more readable.
",2025-09-06T20:45:57Z,2025-09-07T17:44:56Z,2025-09-07T17:39:31Z,2025-09-07T17:39:31Z,True,1,0,1,10,19,1
157305,closed,[LLD] Recognize 'mipspe' as a PE target name,hpoussin,"When compiling for target `mipsel-windows-gnu` triple, clang is calling linker with `mipspe` machine.
Handle this case.",2025-09-06T19:52:27Z,2025-09-08T20:28:55Z,2025-09-08T20:28:55Z,2025-09-08T20:28:55Z,True,3,0,1,2,1,2
157308,closed,[SCEVExp] Add helper to clean up dead instructions after expansion.,fhahn,"Add new helper to erase dead instructions inserted during SCEV expansion but not being used due to InstSimplifyFolder simplifications.

Together with https://github.com/llvm/llvm-project/pull/157307 this also allows removing some specialized folds, e.g.  https://github.com/llvm/llvm-project/blob/main/llvm/lib/Transforms/Utils/ScalarEvolutionExpander.cpp#L2205",2025-09-06T20:12:28Z,2025-09-08T09:53:21Z,2025-09-08T09:53:21Z,2025-09-08T09:53:21Z,True,1,2,3,29,53,19
157307,closed,"[InstSimplify] Simplify extractvalue (umul_with_overflow(x, 1)).",fhahn,"Look through extractvalue to simplify umul_with_overflow where one of
the operands is 1.

This removes some redundant instructions when expanding SCEVs, which in
turn makes the runtime check cost estimate more accurate, reducing the
minimum iterations for which vectorization is profitable.",2025-09-06T20:01:11Z,2025-09-07T17:42:37Z,2025-09-07T17:32:40Z,2025-09-07T17:32:40Z,True,2,2,4,98,58,8
157304,closed,[NFC][libc++] Fix typo in `libcxx/include/__memory/pointer_traits.h`,vinay-deshmukh,* Apply the typo fix as a separate NFC patch from here: https://github.com/llvm/llvm-project/pull/134330/files#r2313015079,2025-09-06T19:47:06Z,2025-09-10T09:55:26Z,2025-09-10T09:55:00Z,2025-09-10T09:55:00Z,True,7,0,3,1,1,1
157295,closed,"[RISCV][GlobalIsel] Lower G_FMINIMUMNUM, G_FMAXIMUMNUM",sunshaoce,"Similar to the implementation in https://github.com/llvm/llvm-project/pull/104411 , the `fmin.s`/`fmax.s` instructions follow IEEE 754-2019 semantics, and `G_FMINIMUMNUM`/`G_FMAXIMUMNUM` are legal.",2025-09-06T18:42:17Z,2025-09-11T02:16:43Z,2025-09-11T02:16:42Z,2025-09-11T02:16:42Z,True,1,2,2,325,72,8
157285,closed,[clang-tidy] Rename 'cert-err34-c' to 'bugprone-unchecked-string-to-number-conversion',vbvictor,"Part of the work in https://github.com/llvm/llvm-project/issues/157287.

Closes https://github.com/llvm/llvm-project/issues/157302.",2025-09-06T16:36:03Z,2025-09-09T17:01:32Z,2025-09-09T15:27:14Z,2025-09-09T15:27:14Z,True,5,6,2,118,88,13
157282,closed,"Revert ""[LLD][COFF] Display the size of all consumed inputs with `/summary`""",aganea,Reverts llvm/llvm-project#157279,2025-09-06T16:01:19Z,2025-09-06T16:16:38Z,2025-09-06T16:09:06Z,2025-09-06T16:09:06Z,True,1,0,1,38,49,7
157279,closed,[LLD][COFF] Display the size of all consumed inputs with `/summary`,aganea,"When `/summary` is used, we now also display the cumulative size of all input OBJ files, including those pulled from archives. Lazy OBJ files that were not pulled in are not accounted for.

Also added separators between digit groups, to make the output more bearable.

Example output:
```
> lld-link ... /summary
                                    Summary
--------------------------------------------------------------------------------
               4,958 Input OBJ files (expanded from all cmd-line inputs)
      46,715,790,512 Size of all consumed OBJ files (non-lazy), in bytes
                  42 PDB type server dependencies
                   0 Precomp OBJ dependencies
         293,910,064 Input type records
      16,931,361,928 Size of all input type records, in bytes
          11,201,549 Merged TPI records
           2,765,494 Merged IPI records
              38,649 Output PDB strings
          21,512,230 Global symbol records
          82,380,837 Module symbol records
             715,313 Public symbol records
```

I've skipped over the exact amounts for ""Size of all consumed inputs (non-lazy)"" in the unit tests, since the sizes of OBJ files can fluctuate between compilers.",2025-09-06T15:30:04Z,2025-09-06T16:01:06Z,2025-09-06T15:53:35Z,2025-09-06T15:53:35Z,True,4,0,2,49,38,7
157266,closed,[TableGen][DecoderEmitter] Inline reportRegion method (NFC),s-barannikov,,2025-09-06T13:20:48Z,2025-09-06T14:07:52Z,2025-09-06T14:04:05Z,2025-09-06T14:04:04Z,True,1,0,1,14,24,1
157284,closed,[LLD][COFF] Display the size of all consumed inputs with /summary (take 2),aganea,"When `/summary` is used, we now also display the cumulative size of all input OBJ files, including those pulled from archives. Lazy OBJ files that were not pulled in are not accounted for.

Also added separators between digit groups, to make the output more bearable.

Example output:
```
> lld-link ... /summary
                                    Summary
--------------------------------------------------------------------------------
               4,958 Input OBJ files (expanded from all cmd-line inputs)
      46,715,790,512 Size of all consumed OBJ files (non-lazy), in bytes
                  42 PDB type server dependencies
                   0 Precomp OBJ dependencies
         293,910,064 Input type records
      16,931,361,928 Size of all input type records, in bytes
          11,201,549 Merged TPI records
           2,765,494 Merged IPI records
              38,649 Output PDB strings
          21,512,230 Global symbol records
          82,380,837 Module symbol records
             715,313 Public symbol records
```
I've skipped over the exact amounts for ""Size of all consumed inputs (non-lazy)"" in the unit tests, since the sizes of OBJ files can fluctuate between compilers.

_(this is a reopening of https://github.com/llvm/llvm-project/pull/157279 which wasa committed by mistake)_",2025-09-06T16:26:05Z,2025-09-08T12:51:01Z,2025-09-08T12:51:01Z,2025-09-08T12:51:01Z,True,3,0,2,49,38,7
157260,closed,[Headers][X86] Add constexpr support for some AVX[512] intrinsics.,moorabbit,"The following AVX[512] intrinsics are now constexpr:
- `_mm_cvtepi64_pd`
- `_mm_mask_cvtepi64_pd`
- `_mm_maskz_cvtepi64_pd`
- `_mm_cvtepu64_pd`
- `_mm_mask_cvtepu64_pd`
- `_mm_maskz_cvtepu64_pd`
- `_mm256_cvtepi64_pd`
- `_mm256_mask_cvtepi64_pd`
- `_mm256_maskz_cvtepi64_pd`
- `_mm256_cvtepu64_pd`
- `_mm256_mask_cvtepu64_pd`
- `_mm256_maskz_cvtepu64_pd`
- `_mm256_cvtepi64_ps`
- `_mm256_mask_cvtepi64_ps`
- `_mm256_maskz_cvtepi64_ps`
- `_mm256_cvtepu64_ps`
- `_mm256_mask_cvtepu64_ps`
- `_mm256_maskz_cvtepu64_ps`
- `_mm_cvtepi16_ph`
- `_mm_mask_cvtepi16_ph`
- `_mm_maskz_cvtepi16_ph`
- `_mm_set1_ph`
- `_mm_cvtepu16_ph`
- `_mm_mask_cvtepu16_ph`
- `_mm_maskz_cvtepu16_ph`
- `_mm256_cvtepi16_ph`
- `_mm256_mask_cvtepi16_ph`
- `_mm256_set1_ph`
- `_mm256_maskz_cvtepi16_ph`

This PR is part 3 [[part 1](https://github.com/llvm/llvm-project/pull/156187) - [part 2](https://github.com/llvm/llvm-project/pull/156567)] of a series of PRs fixing #155798",2025-09-06T13:04:17Z,2025-09-09T20:36:11Z,2025-09-07T10:29:59Z,2025-09-07T10:29:59Z,True,1,0,31,109,47,4
157253,closed,[offload] Permit redefining OPENMP_STANDALONE_BUILD,mgorny,Permit redefining `OPENMP_STANDALONE_BUILD` to make it possible to build offload correctly via runtimes build (i.e. build where the top-level project is `runtimes`).  This follows the same logic in `openmp` component.,2025-09-06T12:35:42Z,2025-09-08T13:16:13Z,2025-09-08T13:16:02Z,2025-09-08T13:16:02Z,True,3,0,1,2,1,1
157248,closed,[flang] Fix build after #155244,matthias-springer,Fix build after #155244.,2025-09-06T10:53:56Z,2025-09-06T11:02:03Z,2025-09-06T11:02:02Z,2025-09-06T11:02:02Z,True,1,0,1,3,1,1
157247,closed,[AArch64][GlobalISel] Fix passing <3 x ptr> via the stack.,davemgreen,"A <3 x ptr> will become a <1 x ptr> after being split, which needs to be represented as a s64 in a LLT.",2025-09-06T09:26:14Z,2025-09-08T06:57:52Z,2025-09-08T06:57:47Z,2025-09-08T06:57:47Z,True,2,0,1,36,1,2
157246,closed,"[VectorCombine] Relax vector type constraint on bitop(bitcast, constant)",XChy,"Fixes https://github.com/llvm/llvm-project/issues/157131.
This patch allows bitop(bitcast, constant) -> bitcast(bitop) for scalar integer types.",2025-09-06T09:19:15Z,2025-09-08T04:35:20Z,2025-09-08T04:35:19Z,2025-09-08T04:35:19Z,True,3,1,4,75,14,2
157244,closed,[orc-rt] Add allocation-action execution support.,lhames,"This commit contains executor-side support for ORC allocation actions (see e50aea58d59).

An AllocAction is a function pointer with type
orc_rt_WrapperFunctionBuffer (*)(const char *ArgData, size_t ArgSize), along with an associated blob of argument bytes.

An AllocActionPair is a pair of AllocActions, one to be run at memory finalization time and another to be run at deallocation time.

The runFinalizeActions function can be used to run all non-null finalize actions in a sequence of AllocActionPairs, returning the corresponding sequence of deallocation actions on success.

The runDeallocActions function can be used to run a sequence of dealloc actions returned by runFinalizeActions.",2025-09-06T08:19:54Z,2025-09-07T01:10:22Z,2025-09-07T01:09:28Z,2025-09-07T01:09:28Z,True,0,0,1,375,0,7
157242,closed,[orc-rt] Add SPS serialization for ExecutorAddr.,lhames,,2025-09-06T07:59:00Z,2025-09-06T08:09:30Z,2025-09-06T08:08:35Z,2025-09-06T08:08:35Z,True,0,0,1,29,3,2
157237,closed,[llvm] Use lit internal shell by default,boomanaiden154,"This should result in a 10-15% test time improvement and also richer
test failure outputn on Linux where it is not yet the default. We can do
this now that all of the tests have been ported over to work with lit's
internal shell.

Fixes #102697.
",2025-09-06T06:54:48Z,2025-09-10T00:05:45Z,2025-09-10T00:05:44Z,2025-09-10T00:05:44Z,True,1,0,17,12,3,1
157236,closed,[not] Update disable-symbolization.test to work with internal shell,boomanaiden154,"This test is a special case as it executes two commands that are special
cased in the internal shell implementation. env runs entirely inside the
internal shell whereas not is handled specially, but still executed
externally. The internal shell does reorder execution of these though,
putting env commands before not which means we do not pick up
environment variables set by not.

These complications make it easier to just ensure that we invoke the
actual env binary (by calling it through bash) rather than using the
internal shell implementation.

Fixes #106627 by fixing the test, but without fixing the redirection
issue given the complexity does not seem justified.
",2025-09-06T06:52:29Z,2025-09-09T20:37:15Z,2025-09-09T20:37:13Z,2025-09-09T20:37:13Z,True,2,0,12,2,2,1
157234,closed,[CGData] Rewrite tests to not use subshells,boomanaiden154,"Subshells are not supported by lit's internal shell, which we want to
enable by default for the LLVM test suite. Rewrite the tests in
llvm/test/tools/llvm-cgdata to not use subshells so we can achieve this
without losing any test coverage.
",2025-09-06T06:19:55Z,2025-09-09T13:21:45Z,2025-09-09T13:21:43Z,2025-09-09T13:21:43Z,True,0,0,10,73,41,9
